2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,segment_id,time_elapsed
202.36627,1021.0191699999999,1665.78845,103.86480999999999,1068.2251,1622.35779,273.88046,979.8947800000001,1608.09619,56.159369999999996,853.8258699999999,1388.95752,-62.9287,965.87805,1257.02869,-18.280089999999998,645.95789,1266.39844,5.29831,390.89447,1212.7663599999998,129.56346000000002,1205.32629,1377.41919,137.70723999999998,1408.97351,1247.3958699999998,257.01627,1628.95874,1180.61206,166.73688,894.7403,948.4530599999999,230.96877,1118.60522,948.18744,2.31778,1042.4364,951.46906,167.32555,892.8349599999999,595.78729,48.23579,902.3585800000001,426.4017,,,,48.62424,1040.42249,136.04161000000002,-30.17977,1026.98718,54.34588000000001,178.76317,999.63409,38.49655,239.98653,1146.15186,606.6166400000001,152.60251,1178.61218,410.94338999999997,79.6703,1224.2196,329.77097000000003,71.90151999999999,1187.33789,117.27904,-19.133129999999998,1158.53516,51.55415,189.90858,1121.95581,40.88151,89.40318,1031.08386,427.49792,15.48357,962.94299,116.13731000000001,113.66511000000001,1071.23108,426.07379000000003,46.77373,1104.97729,131.59903,135,0 days 00:00:00.000000000
202.18086,1020.28809,1665.9071,103.64529,1067.38745,1622.40247,273.73105,979.2329699999999,1608.25916,56.047259999999994,853.09912,1388.92444,-62.933840000000004,965.21069,1256.9877900000001,-18.30392,645.29022,1266.27258,5.32944,390.22205,1212.5023199999998,129.558,1204.64661,1377.4638699999998,137.69016000000002,1408.22925,1247.41443,257.05484,1628.21948,1180.59534,166.76425,894.1264,948.44995,231.15576000000001,1117.94861,948.3181800000001,2.5119,1041.95374,951.505,167.39078999999998,892.3975199999999,595.74432,47.81658,902.31476,426.46008,,,,48.66172,1040.2603800000002,136.08151,-30.2104,1026.8817099999999,54.34146,178.78581,999.7388900000001,38.62255,240.25395,1145.78467,606.74603,152.86583000000002,1178.3385,410.88982999999996,80.11898000000001,1224.05078,329.60785,72.00034000000001,1187.32397,117.42961000000001,-19.061339999999998,1158.5576199999998,51.74695,189.97687,1121.9561800000001,40.86381,89.51324,1030.74158,427.51944000000003,15.412020000000002,962.7995599999999,116.18983,113.98678999999998,1070.99573,426.11565999999993,46.86118,1104.97375,131.84085,135,0 days 00:00:00.010000000
201.95713999999998,1019.61646,1666.00354,103.41953000000001,1066.6381800000001,1622.47717,273.60402999999997,978.66486,1608.40942,56.01531,852.37225,1388.8400900000001,-62.40486,964.4447,1256.526,-18.35444,644.60364,1266.12695,5.290030000000001,389.55795,1212.26892,129.49255,1203.87085,1377.54541,137.71767,1407.50891,1247.45935,257.4093,1627.28162,1180.36523,166.84985,893.55084,948.4314,231.35886000000002,1117.31042,948.43115,2.62823,1041.47681,951.51965,167.49232,891.97266,595.70782,47.898070000000004,902.18964,426.42569000000003,,,,48.66426,1040.1063199999999,136.10529,-30.224159999999998,1026.81995,54.36028,178.78728,999.7371199999999,38.61602,240.45708,1145.40332,606.85968,153.21286,1178.26587,410.9895,80.3075,1223.9039300000002,329.78732,72.06781,1187.29834,117.58888,-18.997120000000002,1158.56812,51.96867,189.98244,1121.93835,40.89325,89.62685,1030.37659,427.53365999999994,15.207479999999999,962.78595,116.30731999999999,114.24207,1070.79004,426.16695999999996,46.94878,1104.95337,131.96567,135,0 days 00:00:00.020000000
201.742,1018.9005699999999,1666.1196300000001,103.30038,1065.81384,1622.47339,273.45453,978.0639,1608.5116,55.97628,851.63635,1388.84045,-62.91045,963.89673,1256.8868400000001,-18.351589999999998,643.93732,1265.98254,5.262919999999999,388.85089,1212.0481,129.43736,1203.13672,1377.65271,137.73186,1406.79407,1247.5413800000001,257.052,1626.80542,1180.75354,166.92722,892.9518400000001,948.4114400000001,231.50992000000002,1116.71313,948.5518199999999,3.05582,1040.90381,951.77631,167.59288,891.5505400000001,595.65277,48.31743,901.5200199999999,426.29489,,,,48.662929999999996,1039.9351800000002,136.12556,-30.24714,1026.71716,54.36,178.72757,999.63531,38.453109999999995,240.68017999999998,1145.02551,607.01208,153.45935,1178.04663,411.10013,80.50935,1223.7398699999999,329.96695,72.13503,1187.2738,117.72901999999999,-18.9423,1158.5896,52.15033,190.02016,1121.9342,40.89611,89.72926,1030.02954,427.53792999999996,14.99763,962.52795,116.27101,114.43274,1070.59436,426.22324000000003,47.09088,1104.92065,132.09018,135,0 days 00:00:00.030000000
201.54355,1018.2475599999999,1666.25281,102.95522,1065.06799,1622.58228,273.41956,977.53711,1608.63562,55.88928000000001,850.87555,1388.81262,-63.13816,963.27081,1257.09753,-18.370420000000003,643.20093,1265.84656,5.22117,388.20395,1211.80359,129.4852,1202.43091,1377.74866,137.71396000000001,1406.09875,1247.71521,257.00476000000003,1626.1110800000001,1180.89966,167.02083000000002,892.3977699999999,948.3761599999999,231.67435,1116.11694,948.64734,2.99097,1040.50549,951.59985,167.7112,891.1547199999999,595.6153,48.21428,901.1198699999999,426.29107999999997,,,,48.63835,1039.79102,136.14873,-30.160390000000003,1026.62695,54.2436,178.74622,999.6574099999999,38.45087,240.85858,1144.68811,607.12036,153.64719,1177.8497300000001,411.21152,80.51535,1223.84668,330.34311,72.22675,1187.27197,117.90742,-18.88065,1158.60815,52.340920000000004,190.0657,1121.9393300000002,40.92153,89.81045999999999,1029.72009,427.52727999999996,14.98833,962.3634599999999,116.25068999999999,114.63786,1070.39478,426.27770999999996,47.009159999999994,1104.71289,132.30504,135,0 days 00:00:00.040000000
201.36398,1017.5701300000001,1666.35901,102.84423000000001,1064.24023,1622.59814,273.5051,976.90161,1608.71729,55.884840000000004,850.17444,1388.7548800000002,-62.85725,962.5450400000001,1256.78101,-18.3936,642.55273,1265.72009,5.1758,387.55911000000003,1211.60107,129.13705,1201.52136,1377.9314,137.74492,1405.427,1247.82654,257.26257000000004,1625.24792,1180.81396,167.18466,891.6673599999999,948.42719,231.8497,1115.54187,948.72589,3.29636,1039.99084,951.8322800000001,167.70744,890.7755099999999,595.51489,48.177009999999996,900.8703,426.25342,,,,48.59742,1039.66785,136.17084,-30.468659999999996,1026.64478,54.602630000000005,178.73346999999998,999.6601,38.4185,241.01297000000002,1144.37781,607.24542,153.77707,1177.53906,411.40771,80.65142,1223.72424,330.51212000000004,72.33145999999999,1187.2404800000002,118.05061,-18.83803,1158.63647,52.50895,190.03563,1121.94885,40.86708,89.82029,1029.4298099999999,427.53937,14.949629999999999,962.25824,116.33881000000001,114.84388,1070.21497,426.32068,47.12015,1104.70703,132.40947,135,0 days 00:00:00.050000000
201.16788,1016.9204699999999,1666.45532,102.47529,1063.47766,1622.69189,273.15137000000004,976.34827,1608.9493400000001,55.874340000000004,849.4196199999999,1388.6925,-62.80985,961.8879400000001,1256.73181,-18.42336,641.849,1265.5636,5.10299,386.85312000000005,1211.3944099999999,129.55402,1200.95642,1377.90198,137.71504,1404.69177,1247.995,256.88208,1624.79553,1181.28296,167.18233,891.3162800000001,948.30792,231.98785,1114.99243,948.8290400000001,3.4615199999999997,1039.43726,951.89276,167.73604,890.43585,595.43195,48.09175,900.7800900000001,426.15630999999996,,,,48.58013,1039.5416300000002,136.20602,-30.22743,1026.4895,54.28009,178.75249,999.6735199999999,38.42125,241.12886,1144.0542,607.3175,153.91998,1177.38464,411.51416,80.92602,1223.33276,330.4512,72.35181,1187.2323,118.18638,-18.75055,1158.6417199999999,52.6847,190.07494,1121.96582,40.88565,89.83804,1029.15112,427.52606,14.900529999999998,962.1705900000001,116.35003999999999,115.03486000000001,1070.00439,426.37094,47.31902,1104.86938,132.38693,135,0 days 00:00:00.060000000
200.96426,1016.22137,1666.57007,102.25219,1062.65942,1622.7432900000001,273.02878,975.7687400000001,1609.16614,55.81853,848.664,1388.63831,-62.77404,961.15625,1256.67627,-18.46339,641.16016,1265.42749,5.0094,386.17905,1211.23901,129.51085,1200.2169199999998,1378.00452,137.71653999999998,1404.01721,1248.14514,256.77557,1624.13611,1181.56384,167.31625,890.74908,948.22925,232.11497000000003,1114.4909699999998,948.91205,3.55261,1038.95032,951.94745,167.76028,890.1500199999999,595.34717,48.03185,900.5192300000001,426.1214,,,,48.56343,1039.41187,136.2224,-30.36252,1026.4157699999998,54.402680000000004,178.72188,999.71405,38.397490000000005,241.28859,1143.54785,607.5645099999999,154.06232,1177.22693,411.62872000000004,80.91084000000001,1223.42725,330.77185,72.3903,1187.22852,118.30617,-18.70427,1158.66211,52.83568,190.08359,1121.97021,40.88102,89.80582,1028.9008800000001,427.54034,14.8525,962.0745800000001,116.33353000000001,115.21221000000001,1069.82898,426.36981,47.385040000000004,1104.83936,132.45717,135,0 days 00:00:00.070000000
200.76004,1015.5313699999999,1666.7110599999999,102.03917,1061.82483,1622.78967,272.94019,975.1796300000001,1609.34961,55.850640000000006,847.92505,1388.5275900000001,-62.73542,960.50079,1256.60681,-18.47974,640.49445,1265.28943,4.92315,385.49579,1211.04785,129.4877,1199.4592300000002,1378.13232,137.61694,1403.34119,1248.37073,257.06451,1623.36169,1181.63708,167.44092,890.2846699999999,948.1748699999999,232.23416,1113.97437,948.98755,3.6822800000000004,1038.4139400000001,951.9884,167.36942,890.17517,595.1936,47.97319,900.30884,426.06998,,,,48.52659,1039.2934599999999,136.24466,-30.54115,1026.4585,54.60695,178.78032,999.83435,38.57784,241.35495,1143.5509,607.51001,154.19305,1177.05603,411.71477999999996,81.18893,1223.05872,330.69147000000004,72.27464,1187.14758,118.84132,-18.741229999999998,1158.69214,52.97341,190.12152,1121.9809599999999,40.92281,89.76035,1028.6771199999998,427.52045,14.8087,961.96198,116.3244,115.34788999999999,1069.6582,426.38791,47.433409999999995,1104.8148199999998,132.53665,135,0 days 00:00:00.080000000
