time_mean,time_var,time_std,time_mode,time_max,time_min,time_over_zero,time_range,dc,shape_mean,shape_std*2,shape_std,shape_skew,shape_kurt,mean,var,std,skew,kurt,segment_id
-2.8535,0.037480499999999965,0.19359881197982587,-3.0639999999999996,-2.5660000000000003,-3.0639999999999996,0.0,0.49799999999999933,22.828,1.282083385586594,0.8528292938368786,0.9234875710245799,0.21484583634446847,-4.255899718529452,0.5096651407400004,0.04669794431447556,0.21609707150832833,0.2460657395360185,-1.11996253530604,0.0
-2.379375,0.4127339843749999,0.6424437596980765,-3.0639999999999996,-0.996,-3.0639999999999996,0.0,2.0679999999999996,19.035,1.0513287693771722,1.0873149162783493,1.0427439361024111,0.5309331118210914,0.4776998930264809,1.6850255775316292,0.5286268030642,0.7270672617194368,0.265328772823304,-0.9918285940836594,0.0
-1.9052499999999999,0.3696656874999998,0.6080013877451266,-2.6039999999999996,-0.996,-2.6039999999999996,0.0,1.6079999999999997,15.241999999999997,1.0490240021648054,0.740789183047755,0.8606911078010246,0.4100331111952193,-0.45155872229740895,1.4678468700173741,0.8292010661801964,0.9106047804509904,0.5623138834551833,-1.1195669831432458,0.0
-2.5229999999999997,1.0365009999999997,1.018086931455266,-2.6039999999999996,-0.996,-4.06,0.0,3.0639999999999996,20.183999999999997,1.3056391756375305,1.1817438283856727,1.0870804148662014,0.39272717226440834,1.4956325297958117,2.9219455233322673,0.43635435867851874,0.6605712366418316,0.1682651784119514,-1.7555460963515968,0.0
-2.4753749999999997,6.909637234374999,2.6286188834395525,-4.06,1.5319999999999998,-6.397,2.0,7.929,19.803,1.3146862475617134,0.9937194069153532,0.9968547571814829,0.1877338689335615,1.5298801635810946,7.299311780037864,4.097370537800467,2.0241962695846634,-0.600282567820744,-1.0164658970153837,0.0
-2.595125,8.232399609375,2.869215852698259,-6.397,1.5319999999999998,-6.397,2.0,7.929,20.761,0.9454810383942125,0.6322990664307145,0.7951723501422283,0.3043450667701448,0.7565662132781468,6.751274938125505,20.444508709838473,4.521560428639484,0.2550496782013573,-1.292262703871336,0.0
-1.5801249999999998,7.197662859375001,2.682846037210298,-2.03,2.068,-6.397,2.0,8.465,12.641,1.2095403589417628,1.305443338903058,1.1425599935684156,0.7801721440607005,2.739772502063245,7.303664844683203,10.050127836538698,3.1701936591537585,-0.6480442478946387,-1.178298262994787,0.0
-0.14825000000000005,2.6279546875000004,1.6210967545152881,-0.344,2.068,-3.3710000000000004,2.0,5.439,1.1860000000000002,1.2288453037262859,1.03119985464235,1.0154801104119913,0.36843658491506365,1.4686671808379652,4.478019931521054,1.794019492900175,1.339410128713448,-0.17909431697050437,-1.2638873146703882,0.0
-1.1584999999999999,2.8563584999999994,1.6900764775595214,-1.494,0.8420000000000001,-5.209,1.0,6.051,9.268,1.5188760708444282,1.3140835097634453,1.1463348157338,-0.10935962851208787,2.1397202112490326,5.09055221671019,0.4272281289469702,0.6536269034754997,-1.0625508724073884,-0.7482152988732707,0.0
-1.431625,4.250590734375,2.061696081961403,-2.8339999999999996,1.4169999999999998,-5.209,3.0,6.6259999999999994,11.453,1.2876143483828388,1.1891499968243477,1.0904815435505306,0.4639288961822027,2.0811122016015777,5.856104537335098,2.57518664780327,1.6047388098389315,0.1079042181810766,-1.594841769463577,0.0
-2.06825,3.352843437499999,1.8310771249458606,-2.8339999999999996,1.4169999999999998,-4.865,2.0,6.282,16.546,0.9647218957081135,1.022013400066311,1.010946783993258,0.548073448449688,1.3905821128442948,4.596505512045624,5.959876577734191,2.4412858451509094,0.31831095551043753,-1.0251823044973989,0.0
-2.2499999999999996,1.5189549999999998,1.232458924264821,-2.6039999999999996,-0.919,-4.865,0.0,3.946,18.0,1.433836076739482,1.4033460195218046,1.1846290641047958,0.23044532737073364,2.1718393952756467,3.7079195215875003,0.6226973214303202,0.7891117293706388,-0.9800184646133643,-0.8154167548375046,0.0
-1.6179999999999999,1.8610869999999995,1.3642166250269785,-1.11,0.191,-4.635,1.0,4.826,12.944,1.765873659264407,1.26393792314881,1.1242499380248192,-0.5743255036337455,2.1237973745424283,4.166741462603426,1.4357695838214588,1.198236030096516,-0.09891873872332452,-1.6710403211077292,0.0
-0.316,5.456353999999999,2.335883986845237,-4.635,2.988,-4.635,4.0,7.622999999999999,2.528,0.6993982514606987,0.6679474620606195,0.8172805283748167,0.3504111117694179,0.28675671907781386,5.304413543979408,15.51475095444782,3.938876864595772,0.23446895392652445,-1.0044483980402492,0.0
-0.14362500000000014,3.4066877343750006,1.845721467170765,-1.685,2.988,-1.685,3.0,4.673,1.1490000000000002,1.011837115981693,1.3830596925426888,1.1760355830257385,1.1444081782451339,3.0484799552219073,4.667479491170526,7.158178199502528,2.675477190989026,0.8866066093331788,-0.817685530479935,0.0
-0.73725,1.9028214374999999,1.379427938494795,-1.494,1.685,-1.915,2.0,3.6,5.898,0.8983525889151446,0.854583980895503,0.9244371157063649,0.5608450799531683,0.9701529348646392,3.4427401010897323,3.475912096348661,1.8643798154744813,-0.12437820135997746,-1.533922943967617,0.0
0.07174999999999998,1.3818669375000001,1.175528365246879,-1.915,1.685,-1.915,5.0,3.6,0.5740000000000001,1.2063842431929517,0.5755838688742607,0.7586724384569804,-0.014679223177338128,-0.30580013239889653,2.7896967982690417,3.2815052737274613,1.8114925541462932,-0.15475670019056031,-1.407740127232643,0.0
