time_mean,time_var,time_std,time_mode,time_max,time_min,time_over_zero,time_range,dc,shape_mean,shape_std*2,shape_std,shape_skew,shape_kurt,mean,var,std,skew,kurt,segment_id
1.07175,1.5002156875000001,1.2248329222796064,0.237,3.295,0.025,8.0,3.27,8.574,1.1692719374283556,1.4701097815283017,1.2124808375922078,0.7997301548255824,2.5630684740283756,3.317283976757035,2.164744517551033,1.4713070779246027,0.8895735022601521,-0.8514444575657936,0.0
1.3498749999999997,1.082911109375,1.0406301501374058,0.9470000000000001,3.295,0.243,8.0,3.052,10.799,1.2880030860661003,1.4593746039442115,1.2080457789108041,0.5164467566802865,2.2348716508037834,2.982662139804728,0.8987755597754823,0.9480377417463306,0.5681503607899325,-1.0225884073468379,0.0
0.7751250000000001,0.19689535937500002,0.4437289255559074,0.408,1.818,0.408,8.0,1.4100000000000001,6.201,1.5674635754767363,1.269507495975361,1.1267242324434852,-0.22845846400463143,0.3847847389295686,1.3246060019522412,0.054167939592099375,0.23274006872925723,-0.4022399821779322,-0.9675660253071487,0.0
0.82625,0.4500499375000001,0.6708576134322395,0.611,1.818,0.017,8.0,1.8010000000000002,6.609999999999999,0.7618093522748657,1.0646105980325244,1.0317996889089105,1.2769302724465577,1.4941040273154664,1.530640422121178,1.3289813981687026,1.1528145549778173,0.7859947519088817,-0.9949697544185252,0.0
0.9091249999999998,0.8265403593749998,0.909142650729246,0.017,2.0469999999999997,0.0,7.0,2.0469999999999997,7.273,1.1377388912807085,0.8477351784796574,0.9207253545328582,0.20806641716239455,0.24017333404917782,2.378088867984027,1.0132963359704474,1.0066262146250948,-1.0068853249414966,-0.7576536883122498,0.0
2.616125,5.988691859374999,2.447180389627009,5.606,5.606,0.0,6.0,5.606,20.929000000000002,1.1593373032422414,1.3041107594520231,1.1419766895396872,0.778829526868723,2.6814443450576713,6.723377085146398,6.610350570928325,2.57106020367636,-0.022251750204294176,-1.3645276148523955,0.0
3.8276249999999994,3.175599484375,1.7820211795528695,5.606,5.606,0.0,7.0,5.606,30.621,1.2832542893821168,1.3226254463680418,1.1500545406058105,0.5004250406185412,2.3369016274880905,5.141826106728785,1.6983732881623061,1.3032165162252611,-0.12491326830588068,-1.299825461964662,0.0
3.4090000000000003,0.6243977500000001,0.7901884268957626,3.708,3.978,1.575,8.0,2.4030000000000005,27.272000000000002,1.7043485969094756,1.226779378520756,1.1076007306429316,-0.05896045073318759,1.041167651786127,2.295759374420615,1.1141153947598674,1.0555166482627678,-0.013128322954093719,-1.9817279755132033,0.0
1.81125,2.9679061875000006,1.7227612102377974,0.406,3.978,0.09699999999999999,8.0,3.8810000000000002,14.49,0.870482563924241,1.2600621457276926,1.1225248975981301,1.2493328831626285,2.8281827808328996,4.0379780093017335,8.150801096395616,2.854960787190538,1.136202677765306,-0.6809207152158279,0.0
0.796375,0.7687794843750001,0.8768007096113689,0.406,2.301,0.09699999999999999,8.0,2.204,6.371,0.7379357222995412,0.6738514896400368,0.8208845775381803,0.3350257161863577,-0.562120098654448,2.0379271804450276,1.9976498072033793,1.4133823994954018,0.019136857176406008,-1.0722214121964413,0.0
